Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score
-1.6509777497774185,2.389047639985266,1,0,92,-2.3245402372940456,4,0,0.826841621685714,1.6056283824845383,2,-2.976789610402713,-2.166957864848674
-1.6460641255221287,-1.186915388018159,0,1,71,0.06490478318025991,1,1,-1.038086807482019,-1.111094840679301,1,0.15706306555634025,0.9855499657710435
-1.6411505012668386,0.243469823183211,1,2,26,-1.129817727056893,0,0,-0.15002565073547935,0.7000539747632586,2,-1.9321720517496952,-0.9059547326007871
-1.6362368770115487,-0.471722782417474,0,2,67,-0.1740397188671705,5,1,-0.8604745761327109,-0.20552043295802125,0,0.15706306555634025,0.3550483996471
-1.6313232527562587,-1.902107993618844,1,1,12,0.30384928522769034,6,1,-1.2156990388313271,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.6264096285009688,1.673855034384581,0,0,93,-1.926299400548328,4,0,0.3828110433124441,1.6056283824845383,1,-1.9321720517496952,-1.5364562987247306
-1.621496004245679,-1.186915388018159,1,2,6,-0.014743384168883322,1,1,-0.9492806918073653,-0.20552043295802125,0,0.15706306555634025,0.3550483996471
-1.616582379990389,-0.471722782417474,0,2,79,0.6224419546242647,6,1,-1.3045051545059807,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.611668755735099,0.958662428783896,1,0,35,-1.3687622291043233,0,0,0.027586580613828727,0.7000539747632586,1,-0.8875544930966774,-0.9059547326007871
-1.606755131479809,-1.186915388018159,0,1,42,0.9410346240208384,1,1,-1.4821173858552887,-1.111094840679301,0,1.201680624209358,1.616051531894987
-1.6018415072245191,0.243469823183211,1,2,68,-0.8908732250094624,11,0,-0.2388317664101338,0.7000539747632586,2,-1.9321720517496952,-0.9059547326007871
-1.5969278829692293,-0.471722782417474,0,2,85,-0.4129842209146009,6,1,-0.8604745761327109,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.5920142587139392,2.389047639985266,1,0,58,-2.1652439025957584,4,0,0.47161715898709855,1.6056283824845383,2,-2.976789610402713,-2.166957864848674
-1.5871006344586494,-1.186915388018159,0,1,97,0.7817382893225518,1,1,-1.3933112701806352,-1.111094840679301,0,1.201680624209358,0.9855499657710435
-1.5821870102033593,0.243469823183211,1,2,108,-1.0501695597077494,0,0,-0.15002565073547935,0.7000539747632586,2,-1.9321720517496952,-0.9059547326007871
-1.5772733859480694,-0.471722782417474,0,2,77,-0.09439155151802726,5,1,-1.038086807482019,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.5723597616927796,-1.902107993618844,1,1,40,0.38349745257683426,6,1,-1.3045051545059807,-1.111094840679301,0,1.201680624209358,0.9855499657710435
-1.5674461374374895,1.673855034384581,0,0,95,-1.8466512331991844,4,0,0.29400492763779046,1.6056283824845383,2,-1.9321720517496952,-1.5364562987247306
-1.5625325131821997,-1.186915388018159,1,2,36,-0.1740397188671705,1,1,-0.9492806918073653,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.5576188889269098,-0.471722782417474,0,2,99,0.5427937872751207,6,1,-1.2156990388313271,-1.111094840679301,0,1.201680624209358,0.9855499657710435
-1.5527052646716197,0.958662428783896,1,0,43,-1.448410396453467,0,0,-0.06121953506082571,0.7000539747632586,2,-1.9321720517496952,-0.9059547326007871
-1.5477916404163299,-1.186915388018159,0,1,100,1.0206827913699823,1,1,-1.5709235015299432,-1.111094840679301,1,1.201680624209358,1.616051531894987
-1.5428780161610398,0.243469823183211,1,2,28,-0.8112250576603188,11,0,-0.32763788208478745,0.7000539747632586,0,-0.8875544930966774,-0.27545316647684354
-1.53796439190575,-0.471722782417474,0,2,65,-0.3333360535654577,6,1,-0.9492806918073653,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.5330507676504601,2.389047639985266,1,0,88,-2.0855957352466152,4,0,0.3828110433124441,1.6056283824845383,1,-1.9321720517496952,-1.5364562987247306
-1.52813714339517,-1.186915388018159,0,1,69,0.7020901219734079,1,1,-1.3045051545059807,-1.111094840679301,0,1.201680624209358,0.9855499657710435
-1.5232235191398802,0.243469823183211,1,2,49,-0.9705213923586057,0,0,-0.2388317664101338,0.7000539747632586,2,-0.8875544930966774,-0.9059547326007871
-1.5183098948845901,-0.471722782417474,0,2,34,-0.25368788621631444,5,1,-1.038086807482019,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.5133962706293003,-1.902107993618844,1,1,3,0.4631456199259775,6,1,-1.3933112701806352,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.5084826463740104,1.673855034384581,0,0,19,-1.7670030658500409,4,0,0.20519881196313602,1.6056283824845383,0,-1.9321720517496952,-1.5364562987247306
-1.5035690221187203,-1.186915388018159,1,2,21,-0.09439155151802726,1,1,-0.8604745761327109,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.4986553978634305,-0.471722782417474,0,2,76,0.4631456199259775,6,1,-1.1268929231566733,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.4937417736081406,0.958662428783896,1,0,107,-1.2891140617551802,0,0,-0.15002565073547935,0.7000539747632586,1,-0.8875544930966774,-0.9059547326007871
-1.4888281493528506,-1.186915388018159,0,1,27,1.1003309587191255,1,1,-1.4821173858552887,-1.111094840679301,0,1.201680624209358,1.616051531894987
-1.4839145250975607,0.243469823183211,1,2,104,-0.8908732250094624,11,0,-0.4164439977594411,0.7000539747632586,2,-0.8875544930966774,-0.27545316647684354
-1.4790009008422706,-0.471722782417474,0,2,75,-0.1740397188671705,6,1,-0.9492806918073653,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.4740872765869808,2.389047639985266,1,0,14,-2.0059475678974716,4,0,0.29400492763779046,1.6056283824845383,0,-1.9321720517496952,-1.5364562987247306
-1.469173652331691,-1.186915388018159,0,1,22,0.6224419546242647,1,1,-1.2156990388313271,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.4642600280764009,0.243469823183211,1,2,74,-1.0501695597077494,0,0,-0.32763788208478745,0.7000539747632586,1,-0.8875544930966774,-0.9059547326007871
-1.459346403821111,-0.471722782417474,0,2,45,-0.014743384168883322,5,1,-1.1268929231566733,-0.20552043295802125,0,0.15706306555634025,0.3550483996471
-1.454432779565821,-1.902107993618844,1,1,98,0.5427937872751207,6,1,-1.4821173858552887,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.449519155310531,1.673855034384581,0,0,8,-1.6873548985008977,4,0,0.11639269628848238,1.6056283824845383,1,-1.9321720517496952,-1.5364562987247306
-1.4446055310552413,-1.186915388018159,1,2,38,-0.25368788621631444,1,1,-0.8604745761327109,-0.20552043295802125,0,0.15706306555634025,0.3550483996471
-1.4396919067999512,-0.471722782417474,0,2,30,0.38349745257683426,6,1,-1.038086807482019,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.4347782825446613,0.958662428783896,1,0,78,-1.448410396453467,0,0,0.20519881196313602,0.7000539747632586,2,-1.9321720517496952,-0.9059547326007871
-1.4298646582893715,-1.186915388018159,0,2,81,0.5427937872751207,1,1,-1.1268929231566733,-1.111094840679301,1,0.15706306555634025,0.9855499657710435
-1.4249510340340814,-0.471722782417474,1,2,37,-0.5722805556128882,6,1,-0.7716684604580573,-0.20552043295802125,0,0.15706306555634025,0.3550483996471
-1.4200374097787916,-1.902107993618844,0,1,25,0.9410346240208384,5,1,-1.4821173858552887,-2.016669248400581,2,1.201680624209358,1.616051531894987
-1.4151237855235015,1.673855034384581,1,0,86,-2.0855957352466152,4,0,0.47161715898709855,1.6056283824845383,1,-1.9321720517496952,-2.166957864848674
-1.4102101612682116,0.243469823183211,0,2,23,-0.09439155151802726,1,1,-0.9492806918073653,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.4052965370129218,-0.471722782417474,1,2,84,-0.8112250576603188,11,0,-0.32763788208478745,0.7000539747632586,0,-0.8875544930966774,-0.27545316647684354
-1.4003829127576317,-1.186915388018159,0,1,87,0.6224419546242647,6,1,-1.3045051545059807,-1.111094840679301,1,1.201680624209358,0.9855499657710435
-1.3954692885023419,0.958662428783896,1,0,17,-1.6873548985008977,4,0,0.29400492763779046,1.6056283824845383,2,-1.9321720517496952,-1.5364562987247306
-1.3905556642470518,-0.471722782417474,0,2,29,-0.3333360535654577,1,1,-0.8604745761327109,-0.20552043295802125,0,0.15706306555634025,0.3550483996471
-1.385642039991762,-1.902107993618844,1,1,53,0.38349745257683426,5,1,-1.2156990388313271,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.380728415736472,0.243469823183211,0,0,56,-1.3687622291043233,0,0,-0.06121953506082571,0.7000539747632586,1,-0.8875544930966774,-0.9059547326007871
-1.375814791481182,-1.186915388018159,1,2,103,-0.014743384168883322,6,1,-1.038086807482019,-0.20552043295802125,0,0.15706306555634025,0.3550483996471
-1.3709011672258922,-0.471722782417474,0,2,62,0.7020901219734079,1,1,-1.3933112701806352,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.365987542970602,1.673855034384581,1,0,11,-1.926299400548328,4,0,0.3828110433124441,1.6056283824845383,1,-1.9321720517496952,-1.5364562987247306
-1.3610739187153122,0.243469823183211,0,2,48,-0.25368788621631444,5,1,-0.9492806918073653,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.3561602944600224,-1.186915388018159,1,1,105,0.4631456199259775,6,1,-1.3045051545059807,-1.111094840679301,0,1.201680624209358,0.9855499657710435
-1.3512466702047323,0.958662428783896,0,0,52,-1.607706731151754,0,0,0.11639269628848238,0.7000539747632586,1,-0.8875544930966774,-0.9059547326007871
-1.3463330459494425,-0.471722782417474,1,2,96,-0.1740397188671705,11,1,-0.8604745761327109,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.3414194216941526,-1.902107993618844,0,1,4,0.7817382893225518,1,1,-1.4821173858552887,-1.111094840679301,0,1.201680624209358,1.616051531894987
-1.3365057974388626,0.243469823183211,1,0,32,-1.5280585638026105,4,0,0.20519881196313602,1.6056283824845383,1,-1.9321720517496952,-1.5364562987247306
-1.3315921731835727,-1.186915388018159,0,2,7,-0.09439155151802726,6,1,-1.038086807482019,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.3266785489282826,-0.471722782417474,1,2,24,-0.8908732250094624,0,0,-0.2388317664101338,0.7000539747632586,0,-0.8875544930966774,-0.27545316647684354
-1.3217649246729928,0.958662428783896,0,0,60,-1.7670030658500409,4,0,0.29400492763779046,1.6056283824845383,1,-1.9321720517496952,-1.5364562987247306
-1.316851300417703,-1.902107993618844,1,1,57,0.5427937872751207,5,1,-1.3933112701806352,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.3119376761624129,0.243469823183211,0,2,63,-0.3333360535654577,1,1,-0.9492806918073653,-0.20552043295802125,0,0.15706306555634025,0.3550483996471
-1.307024051907123,-1.186915388018159,1,1,2,0.30384928522769034,6,1,-1.2156990388313271,-1.111094840679301,1,1.201680624209358,0.9855499657710435
-1.302110427651833,1.673855034384581,0,0,83,-1.8466512331991844,4,0,0.3828110433124441,1.6056283824845383,2,-1.9321720517496952,-1.5364562987247306
-1.297196803396543,-0.471722782417474,1,2,106,-0.4129842209146009,11,1,-0.7716684604580573,-0.20552043295802125,0,0.15706306555634025,0.3550483996471
-1.2922831791412532,-1.902107993618844,0,1,55,0.7020901219734079,1,1,-1.4821173858552887,-1.111094840679301,2,1.201680624209358,1.616051531894987
-1.2873695548859632,0.958662428783896,1,0,64,-1.607706731151754,0,0,0.11639269628848238,0.7000539747632586,1,-0.8875544930966774,-0.9059547326007871
-1.2824559306306733,-1.186915388018159,0,2,1,-0.1740397188671705,6,1,-0.9492806918073653,-0.20552043295802125,0,0.15706306555634025,0.3550483996471
-1.2775423063753835,0.243469823183211,1,2,70,-0.9705213923586057,5,0,-0.32763788208478745,0.7000539747632586,2,-0.8875544930966774,-0.27545316647684354
-1.2726286821200934,-0.471722782417474,0,1,50,0.4631456199259775,1,1,-1.3045051545059807,-1.111094840679301,1,1.201680624209358,0.9855499657710435
-1.2677150578648035,1.673855034384581,1,0,15,-2.0059475678974716,4,0,0.47161715898709855,1.6056283824845383,0,-1.9321720517496952,-1.5364562987247306
-1.2628014336095135,-1.186915388018159,0,2,80,-0.014743384168883322,6,1,-1.038086807482019,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.2578878093542236,-1.902107993618844,1,1,51,0.6224419546242647,5,1,-1.3933112701806352,-1.111094840679301,1,1.201680624209358,0.9855499657710435
-1.2529741850989338,0.958662428783896,0,0,9,-1.6873548985008977,4,0,0.20519881196313602,1.6056283824845383,0,-1.9321720517496952,-1.5364562987247306
-1.2480605608436437,-0.471722782417474,1,2,72,-0.25368788621631444,1,1,-0.8604745761327109,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.2431469365883538,0.243469823183211,0,2,47,0.38349745257683426,6,1,-1.2156990388313271,-1.111094840679301,1,1.201680624209358,0.9855499657710435
-1.2382333123330638,-1.186915388018159,1,1,54,0.7020901219734079,11,1,-1.4821173858552887,-1.111094840679301,0,1.201680624209358,1.616051531894987
-1.233319688077774,1.673855034384581,0,0,41,-1.926299400548328,4,0,0.3828110433124441,1.6056283824845383,2,-1.9321720517496952,-1.5364562987247306
-1.228406063822484,-0.471722782417474,1,2,109,-0.1740397188671705,0,1,-0.9492806918073653,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.223492439567194,-1.902107993618844,0,1,94,0.5427937872751207,1,1,-1.3045051545059807,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.2185788153119042,0.958662428783896,1,0,0,-1.607706731151754,4,0,0.11639269628848238,0.7000539747632586,0,-0.8875544930966774,-0.9059547326007871
-1.2136651910566143,-1.186915388018159,0,2,73,-0.09439155151802726,6,1,-1.038086807482019,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.2087515668013242,0.243469823183211,1,2,66,-0.8908732250094624,11,0,-0.2388317664101338,0.7000539747632586,2,-0.8875544930966774,-0.27545316647684354
-1.2038379425460344,-0.471722782417474,0,1,13,0.4631456199259775,5,1,-1.2156990388313271,-1.111094840679301,0,1.201680624209358,0.9855499657710435
-1.1989243182907443,1.673855034384581,1,0,91,-1.8466512331991844,4,0,0.29400492763779046,1.6056283824845383,1,-1.9321720517496952,-1.5364562987247306
-1.1940106940354545,-1.186915388018159,0,2,59,-0.014743384168883322,1,1,-0.9492806918073653,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.1890970697801646,-0.471722782417474,1,2,10,0.9410346240208384,1,1,-0.5940562291087492,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.1841834455248745,0.243469823183211,0,2,39,0.7020901219734079,6,1,-0.8604745761327109,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.1792698212695847,-1.186915388018159,1,2,66,-0.014743384168883322,0,0,0.20519881196313602,0.7000539747632586,2,-0.8875544930966774,-0.9059547326007871
-1.1743561970142946,0.958662428783896,0,0,73,0.4631456199259775,1,1,-0.7716684604580573,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.1694425727590048,-0.471722782417474,1,2,91,0.2242011178785471,6,1,-0.5052501134340955,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.164528948503715,-1.186915388018159,0,2,59,-0.09439155151802726,1,0,0.29400492763779046,1.6056283824845383,2,-0.8875544930966774,-0.9059547326007871
-1.1596153242484248,0.243469823183211,1,0,10,0.8613864566716951,0,1,-0.9492806918073653,-1.111094840679301,1,1.201680624209358,0.9855499657710435
-1.154701699993135,-0.471722782417474,0,2,39,0.6224419546242647,1,1,-0.6828623447834036,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.149788075737845,0.958662428783896,1,0,66,-0.1740397188671705,6,0,0.3828110433124441,0.7000539747632586,2,-0.8875544930966774,-0.9059547326007871
-1.144874451482555,-1.186915388018159,0,2,73,0.38349745257683426,1,1,-0.5940562291087492,-1.111094840679301,1,1.201680624209358,0.9855499657710435
-1.1399608272272652,-0.471722782417474,1,2,91,0.7817382893225518,0,1,-0.8604745761327109,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.1350472029719751,0.243469823183211,0,0,59,-0.25368788621631444,1,0,0.47161715898709855,1.6056283824845383,1,-0.8875544930966774,-0.9059547326007871
-1.1301335787166853,-1.186915388018159,1,2,10,0.30384928522769034,6,1,-0.5052501134340955,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.1252199544613954,0.958662428783896,0,0,39,0.7020901219734079,1,1,-0.9492806918073653,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.1203063302061054,-0.471722782417474,1,2,66,-0.3333360535654577,0,0,0.5604232746617522,0.7000539747632586,2,-0.8875544930966774,-0.9059547326007871
-1.1153927059508155,0.243469823183211,0,0,73,0.2242011178785471,1,1,-0.4164439977594411,-1.111094840679301,1,1.201680624209358,0.9855499657710435
-1.1104790816955254,-1.186915388018159,1,2,91,0.6224419546242647,6,1,-1.038086807482019,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.1055654574402356,-0.471722782417474,0,2,59,-0.4129842209146009,1,0,0.6492293903364058,1.6056283824845383,1,-0.8875544930966774,-0.9059547326007871
-1.1006518331849457,0.958662428783896,1,0,10,0.14455295052940315,0,1,-0.32763788208478745,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.0957382089296557,0.243469823183211,0,0,39,0.5427937872751207,1,1,-1.1268929231566733,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.0908245846743658,-1.186915388018159,1,2,66,-0.4926323882637449,6,0,0.7380355060110603,0.7000539747632586,2,-0.8875544930966774,-0.9059547326007871
-1.0859109604190758,-0.471722782417474,0,2,73,0.06490478318025991,1,1,-0.2388317664101338,-1.111094840679301,1,1.201680624209358,0.9855499657710435
-1.080997336163786,0.958662428783896,1,0,91,0.4631456199259775,0,1,-1.2156990388313271,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.076083711908496,0.243469823183211,0,0,59,-0.5722805556128882,1,0,0.826841621685714,1.6056283824845383,1,-0.8875544930966774,-0.9059547326007871
-1.071170087653206,-1.186915388018159,1,2,10,-0.014743384168883322,6,1,-0.15002565073547935,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.0662564633979161,-0.471722782417474,0,2,39,0.38349745257683426,1,1,-1.3045051545059807,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.0613428391426263,0.958662428783896,1,0,66,-0.6519287229620321,0,0,0.9156477373603683,0.7000539747632586,2,-0.8875544930966774,-0.9059547326007871
-1.0564292148873362,0.243469823183211,0,0,73,-0.09439155151802726,1,1,-0.06121953506082571,-1.111094840679301,1,1.201680624209358,0.9855499657710435
-1.0515155906320464,-1.186915388018159,1,2,91,0.30384928522769034,6,1,-1.3933112701806352,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.0466019663767563,-0.471722782417474,0,2,59,-0.7315768903111752,1,0,1.004453853035022,1.6056283824845383,1,-0.8875544930966774,-0.9059547326007871
-1.0416883421214664,0.958662428783896,1,0,10,-0.1740397188671705,0,1,0.027586580613828727,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.0367747178661766,0.243469823183211,0,0,39,0.2242011178785471,1,1,-1.4821173858552887,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.0318610936108865,-1.186915388018159,1,2,66,-0.8112250576603188,6,0,1.0932599687096756,0.7000539747632586,2,-0.8875544930966774,-0.9059547326007871
-1.0269474693555967,-0.471722782417474,0,2,73,-0.25368788621631444,1,1,0.11639269628848238,-1.111094840679301,1,1.201680624209358,0.9855499657710435
-1.0220338451003066,0.958662428783896,1,0,91,0.14455295052940315,0,1,-1.5709235015299432,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-1.0171202208450167,0.243469823183211,0,0,59,-0.8908732250094624,1,0,1.1820660843843294,1.6056283824845383,1,-0.8875544930966774,-0.9059547326007871
-1.012206596589727,-1.186915388018159,1,2,10,-0.3333360535654577,6,1,0.20519881196313602,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-1.0072929723344368,-0.471722782417474,0,2,39,0.06490478318025991,1,1,-1.659729617204597,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-1.002379348079147,0.958662428783896,1,0,66,-0.9705213923586057,0,0,1.2708722000589845,0.7000539747632586,2,-0.8875544930966774,-0.9059547326007871
-0.997465723823857,0.243469823183211,0,0,73,-0.4129842209146009,1,1,0.29400492763779046,-1.111094840679301,1,1.201680624209358,0.9855499657710435
-0.992552099568567,-1.186915388018159,1,2,91,-0.014743384168883322,6,1,-1.7485357328792506,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-0.9876384753132771,-0.471722782417474,0,2,59,-1.0501695597077494,1,0,1.359678315733638,1.6056283824845383,1,-0.8875544930966774,-0.9059547326007871
-0.9827248510579872,0.958662428783896,1,0,10,-0.4926323882637449,0,1,0.3828110433124441,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-0.9778112268026973,0.243469823183211,0,0,39,-0.09439155151802726,1,1,-1.837341848553905,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-0.9728976025474073,-1.186915388018159,1,2,66,-1.129817727056893,6,0,1.4484844314082919,0.7000539747632586,2,-0.8875544930966774,-0.9059547326007871
-0.9679839782921174,-0.471722782417474,0,2,73,-0.5722805556128882,1,1,0.47161715898709855,-1.111094840679301,1,1.201680624209358,0.9855499657710435
-0.9630703540368275,0.958662428783896,1,0,91,-0.1740397188671705,0,1,-1.9261479642285586,-0.20552043295802125,2,0.15706306555634025,0.3550483996471
-0.9581567297815375,0.243469823183211,0,0,59,-1.2094658944060366,1,0,1.5372905470829454,1.6056283824845383,1,-0.8875544930966774,-0.9059547326007871
-0.9532431055262476,-1.186915388018159,1,2,10,-0.6519287229620321,6,1,0.5604232746617522,-1.111094840679301,2,1.201680624209358,0.9855499657710435
-0.9483294812709576,-0.471722782417474,0,2,39,-0.25368788621631444,1,1,-2.014954079903213,-0.20552043295802125,1,0.15706306555634025,0.3550483996471
-0.9434158570156677,-1.186915388018159,0,2,10,0.30384928522769034,1,1,-0.6828623447834036,-1.111094840679301,2,0.15706306555634025,0.3550483996471
-0.9385022327603778,0.243469823183211,1,0,39,-0.09439155151802726,0,0,0.29400492763779046,0.7000539747632586,1,-0.8875544930966774,-0.27545316647684354
-0.9335886085050878,-0.471722782417474,0,2,66,0.4631456199259775,6,1,-0.8604745761327109,-0.20552043295802125,2,1.201680624209358,0.9855499657710435
-0.9286749842497979,0.958662428783896,1,0,73,-0.1740397188671705,1,1,-0.5052501134340955,-1.111094840679301,1,0.15706306555634025,0.3550483996471
-0.9237613599945079,-1.186915388018159,0,2,91,0.14455295052940315,0,0,0.11639269628848238,0.7000539747632586,2,-0.8875544930966774,-0.9059547326007871
-0.9188477357392181,0.243469823183211,1,0,59,0.38349745257683426,6,1,-0.7716684604580573,-0.20552043295802125,1,1.201680624209358,0.9855499657710435
-0.9139341114839281,-0.471722782417474,0,2,10,-0.014743384168883322,1,1,-0.4164439977594411,-1.111094840679301,2,0.15706306555634025,0.3550483996471
-0.9090204872286382,0.958662428783896,1,0,39,0.2242011178785471,0,0,0.20519881196313602,0.7000539747632586,1,-0.8875544930966774,-0.27545316647684354
-0.9041068629733482,-1.186915388018159,0,2,66,0.5427937872751207,6,1,-0.9492806918073653,-0.20552043295802125,2,1.201680624209358,0.9855499657710435
-0.8991932387180583,0.243469823183211,1,0,73,-0.25368788621631444,1,1,-0.32763788208478745,-1.111094840679301,1,0.15706306555634025,0.3550483996471
-0.8942796144627684,-0.471722782417474,0,2,91,0.06490478318025991,0,0,0.3828110433124441,0.7000539747632586,2,-0.8875544930966774,-0.9059547326007871
-0.8893659902074784,0.958662428783896,1,0,59,0.30384928522769034,6,1,-1.038086807482019,-0.20552043295802125,1,1.201680624209358,0.9855499657710435
-0.8844523659521885,-1.186915388018159,0,2,10,-0.09439155151802726,1,1,-0.2388317664101338,-1.111094840679301,2,0.15706306555634025,0.3550483996471
-0.8795387416968985,0.243469823183211,1,0,39,0.14455295052940315,0,0,0.47161715898709855,0.7000539747632586,1,-0.8875544930966774,-0.27545316647684354
-0.8746251174416086,-0.471722782417474,0,2,66,0.6224419546242647,6,1,-1.1268929231566733,-0.20552043295802125,2,1.201680624209358,0.9855499657710435
-0.8697114931863187,0.958662428783896,1,0,73,-0.3333360535654577,1,1,-0.15002565073547935,-1.111094840679301,1,0.15706306555634025,0.3550483996471
-0.8647978689310287,-1.186915388018159,0,2,91,-0.014743384168883322,0,0,0.5604232746617522,0.7000539747632586,2,-0.8875544930966774,-0.9059547326007871
-0.8598842446757388,0.243469823183211,1,0,59,0.2242011178785471,6,1,-1.2156990388313271,-0.20552043295802125,1,1.201680624209358,0.9855499657710435
-0.8549706204204489,-0.471722782417474,0,2,10,-0.1740397188671705,1,1,-0.06121953506082571,-1.111094840679301,2,0.15706306555634025,0.3550483996471
